student_id,topic_id,quiz_score,time_spent_minutes,error_count,attempts,days_since_activity
160,117,35.6,28.0,1,2,41
160,125,38.6,12.0,3,3,9
160,126,63.0,5.0,1,2,10
160,111,67.5,35.5,1,3,53
160,105,70.3,29.7,1,1,16
160,115,21.5,4.6,1,1,36
160,123,67.1,27.5,1,2,44
160,102,73.9,28.3,0,1,14
160,127,69.6,30.3,1,1,3
160,121,51.9,13.5,0,2,29
160,118,47.7,26.7,2,2,11
160,128,77.1,14.5,2,1,43
160,122,46.5,3.1,2,3,5
160,100,68.0,19.4,4,2,11
160,124,64.3,15.3,1,1,14
160,109,63.8,17.8,1,1,29
160,119,49.2,36.7,4,3,11
160,110,60.6,29.4,4,3,24
160,106,59.2,23.7,2,2,2
161,113,51.6,10.2,1,1,24
161,111,33.2,29.9,1,1,7
161,109,31.6,14.4,1,1,3
161,102,66.5,21.9,2,2,43
161,116,62.4,1.7,0,1,1
161,104,43.1,19.2,3,2,39
161,123,29.9,6.6,4,3,6
161,122,55.5,14.6,0,1,24
161,126,44.3,10.9,2,3,32
161,125,47.8,23.7,0,2,2
161,112,52.4,13.5,2,2,17
161,100,60.1,15.6,1,1,9
161,117,40.2,17.0,3,2,15
161,127,59.8,21.6,1,1,26
161,105,71.7,3.7,2,2,49
162,121,76.1,42.5,1,2,19
162,129,77.0,2.7,1,3,2
162,113,78.0,27.9,1,2,8
162,100,81.3,34.7,0,2,73
162,120,86.5,29.2,0,1,38
162,106,79.1,33.1,0,1,0
162,110,62.8,21.0,1,2,51
162,108,87.3,49.7,1,1,12
162,104,82.8,28.5,1,2,34
162,126,93.0,34.9,2,3,18
162,101,71.0,21.2,0,1,32
162,114,84.4,29.5,1,2,9
162,116,72.1,38.1,0,2,30
162,103,77.3,26.1,1,2,5
162,123,69.3,42.3,0,3,4
162,111,72.9,59.2,1,2,32
162,128,71.1,41.7,0,1,1
162,119,81.2,38.4,1,2,3
162,125,85.6,36.9,1,2,94
162,107,74.1,19.8,0,1,7
163,120,59.8,4.2,2,1,2
163,124,54.9,11.2,1,1,0
163,103,63.2,5.7,1,1,13
163,101,62.6,3.5,1,1,42
163,111,93.9,13.9,2,1,3
163,102,55.0,1.0,1,1,3
163,127,60.8,4.6,1,1,8
163,113,59.0,3.4,1,1,2
163,128,53.7,7.1,2,2,13
163,121,72.2,2.6,1,1,31
163,109,16.7,7.2,1,1,5
163,122,69.4,4.4,2,2,8
163,119,67.7,9.5,2,1,1
163,105,84.2,8.5,1,1,9
163,107,78.2,8.4,1,1,3
163,108,64.5,7.7,1,1,23
164,128,68.8,6.6,2,2,34
164,114,48.3,7.4,1,1,2
164,121,65.3,14.0,1,1,11
164,120,74.8,6.8,1,1,1
164,105,42.8,8.8,1,1,2
164,124,82.0,11.6,1,1,10
164,118,65.4,4.7,1,1,1
164,108,79.1,4.8,1,1,9
164,115,56.5,12.2,1,1,15
164,104,49.6,8.3,2,1,6
164,122,42.7,8.2,1,1,25
164,102,75.4,10.0,1,1,11
164,116,62.0,1.5,2,1,10
164,106,42.8,9.1,2,2,29
164,113,57.2,5.4,0,1,19
164,110,66.0,10.6,0,1,4
164,127,48.3,9.0,1,1,26
164,117,61.9,5.1,1,1,11
164,129,56.0,14.3,0,1,27
164,107,60.4,11.3,1,1,0
165,120,70.3,4.6,1,1,16
165,121,76.4,5.0,1,1,2
165,102,83.1,8.9,1,1,30
165,112,66.8,9.9,1,1,26
165,123,67.0,12.1,1,1,5
165,124,59.7,1.7,1,1,2
165,110,80.1,7.3,2,1,10
165,117,67.3,16.7,1,1,62
165,119,40.6,7.1,1,1,122
165,107,73.2,5.5,1,1,4
165,109,50.5,12.6,1,1,66
165,100,65.2,6.1,1,1,35
165,101,83.5,8.1,1,1,58
165,116,46.2,14.0,1,1,29
165,125,45.8,7.6,2,2,35
165,111,75.0,11.9,2,2,28
165,118,62.4,5.0,1,1,39
165,105,72.3,15.1,1,1,70
165,129,84.9,7.7,1,1,3
165,128,44.5,14.0,1,1,1
165,114,60.5,5.5,1,1,3
165,104,77.3,4.3,1,1,9
165,113,66.5,9.7,1,1,6
165,115,91.9,2.2,1,1,1
166,118,43.4,15.9,1,1,23
166,121,29.2,4.5,4,3,2
166,117,94.1,4.3,2,2,19
166,126,12.3,15.4,2,2,16
166,124,84.4,8.4,1,2,0
166,113,73.1,9.6,1,2,0
166,111,74.1,9.6,1,1,30
166,104,30.9,26.6,0,1,111
166,115,78.1,9.4,1,1,2
166,105,78.3,38.5,5,3,15
166,129,51.1,17.4,0,2,16
166,119,31.4,20.4,1,2,1
166,128,39.1,11.1,3,2,2
166,127,64.6,10.2,1,1,9
166,107,66.4,20.7,1,1,21
167,119,23.2,38.5,4,3,0
167,109,4.8,18.0,6,3,1
167,115,41.1,43.4,4,3,35
167,122,28.8,16.2,2,2,8
167,112,51.6,27.7,3,2,13
167,106,23.8,24.9,2,2,8
167,117,41.1,17.4,4,2,13
167,123,49.2,15.5,5,3,21
167,120,35.2,25.1,2,2,53
167,103,52.6,25.7,5,3,40
167,116,52.5,34.7,2,2,30
167,118,49.8,21.4,5,3,4
167,111,30.9,30.9,1,1,30
167,129,47.9,32.3,6,4,8
167,126,26.3,24.9,5,3,5
167,102,48.6,38.2,4,2,21
167,127,41.1,24.2,3,3,7
167,128,19.7,32.8,5,3,19
167,101,52.1,33.6,5,3,9
168,123,54.8,28.4,8,4,50
168,126,45.9,15.6,6,4,33
168,110,40.7,13.1,7,5,1
168,113,55.7,44.3,3,2,30
168,101,28.7,22.5,5,4,6
168,119,36.6,36.6,1,1,9
168,100,66.4,32.6,6,3,35
168,111,53.1,42.3,2,1,8
168,118,43.2,28.1,4,3,1
168,121,47.7,26.6,2,2,22
168,115,33.5,35.6,6,3,12
168,108,32.0,37.1,4,3,6
168,120,49.9,18.0,5,4,4
168,116,26.0,30.5,1,2,13
169,108,46.8,13.3,1,1,43
169,105,61.9,6.6,1,1,13
169,119,84.8,5.8,1,1,11
169,123,84.0,7.7,1,1,11
169,125,54.6,6.5,3,2,20
169,101,77.7,3.2,3,2,5
169,122,82.1,6.1,1,1,45
169,113,52.0,5.1,1,1,12
169,128,73.4,12.1,1,1,0
169,127,88.3,8.0,2,1,36
169,118,50.0,4.3,1,1,2
169,112,94.9,9.3,1,1,2
170,100,95.3,9.5,0,2,40
170,104,77.3,14.0,0,1,40
170,126,70.8,10.7,0,1,13
170,125,79.4,14.6,1,1,7
170,116,91.4,11.1,0,1,16
170,108,92.8,10.8,0,1,45
170,102,94.7,10.9,0,1,10
170,129,99.1,12.1,0,1,15
170,105,82.8,11.6,0,1,2
170,127,96.3,13.2,0,2,10
170,103,84.3,20.0,0,2,0
170,107,85.7,9.7,0,1,6
170,114,80.5,12.7,1,2,13
170,118,92.3,6.4,0,1,19
170,109,91.2,14.1,0,1,18
170,113,82.4,13.7,0,1,47
170,117,96.4,17.5,1,2,22
170,124,100.0,8.0,1,2,4
170,123,89.5,10.0,0,1,43
170,128,96.6,14.1,1,1,8
170,121,86.5,4.4,0,1,17
170,122,99.5,9.1,0,1,0
170,111,81.1,13.2,1,2,22
170,120,94.1,9.8,0,2,10
170,119,98.8,9.5,0,1,35
170,101,100.0,11.6,0,1,16
171,117,77.7,6.5,0,1,50
171,114,95.8,17.7,0,1,30
171,110,77.4,10.3,0,1,9
171,106,94.1,14.3,1,2,0
171,119,87.6,14.1,0,1,2
171,129,81.5,14.6,0,1,35
171,101,95.1,11.8,0,1,4
171,127,93.8,11.5,0,1,4
171,123,77.8,11.5,1,2,26
171,113,79.5,7.1,0,2,36
171,122,89.1,26.2,0,1,13
171,126,97.1,14.2,0,1,18
171,124,98.8,6.7,1,1,0
171,103,90.3,16.5,0,1,19
171,112,98.4,16.5,0,2,10
171,128,87.6,14.7,1,2,0
171,102,99.8,10.2,0,1,15
171,100,86.7,12.4,0,1,26
171,118,84.2,20.1,0,1,47
171,105,76.3,13.8,0,2,5
171,116,78.1,9.1,0,1,22
171,120,77.4,4.5,0,1,1
171,108,80.7,16.0,0,1,6
171,104,82.8,12.8,1,2,2
171,109,92.3,7.6,0,1,9
171,125,100.0,9.7,1,2,47
171,107,81.6,21.5,0,1,20
172,100,95.5,10.4,0,1,12
172,128,79.7,9.0,0,1,23
172,105,77.6,19.8,0,1,2
172,104,98.9,12.7,0,1,12
172,119,64.4,8.7,0,1,12
172,116,85.3,16.0,1,2,25
172,113,77.7,15.0,1,2,6
172,109,100.0,15.3,0,1,17
172,121,86.0,18.0,0,1,8
172,118,89.3,12.8,0,1,17
172,127,84.7,8.8,1,2,1
172,114,77.9,11.6,0,1,6
172,110,95.9,13.9,1,2,30
172,120,95.0,15.6,0,1,40
172,129,71.9,13.8,0,1,1
172,126,82.2,10.3,0,2,21
172,124,90.9,11.1,0,2,45
172,106,100.0,11.0,0,1,17
172,108,91.7,10.7,0,1,31
172,117,96.1,7.0,0,1,20
172,112,80.0,12.6,0,1,10
172,102,84.8,16.0,1,2,0
172,122,89.3,10.1,0,1,33
172,123,96.5,11.6,0,1,1
172,107,100.0,16.0,0,1,41
172,103,74.0,13.8,0,1,7
172,101,84.4,20.7,1,2,3
172,111,100.0,14.5,0,1,19
173,121,56.6,10.5,2,2,34
173,101,45.1,35.2,1,1,16
173,114,55.0,10.4,1,1,32
173,105,93.6,40.6,0,2,2
173,113,40.4,12.5,1,1,8
173,126,33.7,11.0,2,2,34
173,108,15.4,27.5,2,1,15
173,116,48.8,1.2,4,3,7
173,119,96.4,20.2,2,3,3
173,111,47.4,13.0,0,2,15
173,125,53.8,1.0,1,1,26
173,118,65.7,32.5,1,2,48
173,117,53.0,22.9,1,2,27
173,103,69.2,7.9,0,2,12
173,115,70.5,34.3,2,1,1
173,123,56.4,14.2,0,1,5
174,104,86.1,39.0,0,1,40
174,114,81.4,37.6,3,2,4
174,113,89.3,26.8,1,1,0
174,117,58.0,17.6,1,3,13
174,112,66.3,9.4,0,1,2
174,109,58.7,9.7,1,1,17
174,107,45.7,8.4,1,1,5
174,125,36.2,17.4,2,2,5
174,105,53.5,9.1,0,1,2
174,123,69.2,18.8,2,2,6
174,100,53.5,13.3,4,3,16
174,121,87.3,30.4,1,1,67
175,128,68.4,14.6,1,2,18
175,120,60.2,42.2,0,2,42
175,129,82.0,21.8,1,2,89
175,118,59.2,31.8,4,2,5
175,124,60.4,29.8,3,3,4
175,119,62.8,1.0,3,2,19
175,121,20.1,34.6,1,1,27
175,104,79.6,20.7,1,2,24
175,127,85.9,11.2,1,1,52
175,107,73.0,4.2,1,1,44
175,114,47.8,1.0,2,2,23
175,126,66.1,1.0,1,1,3
175,123,54.6,20.5,0,2,21
175,111,74.2,8.8,1,1,32
175,109,73.5,18.9,0,1,1
175,100,62.0,8.1,3,2,23
175,102,45.4,10.4,2,1,8
175,103,42.8,6.7,1,1,3
175,117,35.0,2.6,2,2,7
175,101,71.2,19.4,0,2,43
175,105,46.0,7.2,0,2,8
175,116,56.5,17.6,1,2,9
175,125,84.9,14.8,2,3,6
176,115,72.8,5.9,1,1,7
176,121,60.0,6.7,2,1,49
176,107,62.2,6.1,1,1,3
176,127,53.4,1.3,1,1,7
176,111,76.8,1.0,3,2,42
176,113,57.7,9.5,1,1,4
176,116,93.6,10.9,1,1,33
176,114,74.4,1.7,1,1,23
176,105,74.8,2.6,1,1,9
176,129,75.6,12.9,1,1,4
176,100,71.6,7.9,1,1,13
176,123,68.9,7.8,1,1,4
176,101,51.2,7.2,1,1,1
176,117,63.2,5.7,0,1,5
176,128,44.9,11.2,1,1,46
176,112,49.6,5.8,2,1,16
176,125,40.6,5.6,1,1,0
176,103,62.4,9.2,1,1,10
176,108,58.2,2.8,1,1,7
176,109,63.2,8.4,0,1,4
176,122,59.5,8.8,1,1,21
176,118,59.4,10.3,1,1,13
176,102,67.9,9.3,2,2,8
176,120,47.8,6.1,1,1,0
176,119,28.2,8.6,1,1,55
176,124,74.8,8.0,1,1,150
176,106,61.1,8.9,1,1,24
176,126,73.5,12.3,1,1,51
177,121,58.1,9.8,1,2,14
177,106,42.4,28.4,2,1,0
177,114,51.1,18.3,1,1,24
177,102,51.7,18.5,1,1,0
177,126,62.8,27.5,1,1,34
177,107,51.9,37.7,1,2,14
177,119,28.0,9.7,1,2,44
177,123,43.0,24.5,1,2,1
177,103,100.0,30.2,0,3,9
177,105,47.1,23.4,2,2,3
177,112,46.8,24.2,2,2,31
177,124,61.0,20.7,2,2,16
177,115,59.0,17.1,0,1,18
177,109,45.7,26.1,3,2,16
177,104,76.9,13.2,3,2,6
177,113,94.0,40.7,3,2,0
178,123,100.0,12.2,0,1,31
178,111,97.0,10.0,0,1,19
178,103,94.5,14.1,0,1,1
178,124,83.6,12.0,0,1,14
178,114,85.9,12.5,0,1,5
178,122,81.7,11.1,0,1,27
178,109,84.6,12.1,0,1,31
178,102,93.1,9.2,1,2,22
178,120,99.8,13.2,1,2,7
178,104,83.2,6.0,0,2,26
178,100,79.2,5.0,0,1,24
178,121,87.7,12.1,0,1,29
178,101,85.1,10.7,1,2,12
178,117,77.4,11.1,0,1,0
178,107,100.0,5.1,0,1,31
178,113,94.3,14.5,1,2,1
178,128,82.4,20.7,0,1,130
178,125,77.2,15.5,0,1,108
178,129,72.0,14.8,0,1,0
178,108,92.6,11.2,0,1,45
178,116,88.4,14.9,1,2,87
178,106,93.1,13.9,0,1,6
178,127,99.0,4.8,1,2,2
178,118,86.1,13.6,0,1,17
178,115,74.1,21.3,0,1,23
179,118,62.2,16.3,1,1,15
179,114,52.5,25.4,0,1,7
179,126,45.6,7.5,1,2,57
179,103,84.0,3.7,0,1,79
179,100,45.4,20.7,1,1,1
180,113,87.7,37.9,1,2,11
180,123,95.7,29.0,0,1,18
180,101,93.1,24.8,1,2,9
180,119,78.5,38.2,1,2,23
180,115,72.7,48.8,1,1,18
180,100,93.4,41.2,0,1,28
180,111,83.1,28.9,1,2,23
180,120,69.0,43.0,1,2,33
180,127,80.9,47.0,1,2,39
180,116,84.1,31.4,1,1,16
180,102,61.9,41.4,0,2,9
180,110,65.7,32.0,1,2,4
180,117,70.5,37.1,0,2,17
180,126,85.6,39.0,0,2,1
180,104,67.6,26.1,1,2,30
180,118,70.5,31.7,0,2,20
180,122,82.2,32.8,0,2,12
181,121,54.6,6.6,1,1,15
181,116,27.0,18.1,2,2,26
181,112,41.2,8.9,1,1,7
181,126,56.9,21.5,2,2,2
181,117,13.8,26.3,1,1,7
181,119,28.7,27.5,1,1,3
181,123,58.4,7.6,2,2,50
181,109,76.3,1.0,1,2,10
181,102,62.7,14.7,1,2,11
181,111,87.8,5.6,1,1,22
181,125,49.3,8.5,0,2,19
181,118,64.6,17.2,2,2,18
181,122,49.8,18.4,2,2,4
181,101,52.2,7.5,2,2,18
182,106,81.2,11.1,1,2,21
182,107,79.8,9.1,0,1,55
182,127,91.1,10.5,1,1,7
182,125,77.7,5.4,0,1,35
182,129,99.8,12.0,0,2,20
182,126,88.7,13.9,0,1,47
182,120,76.6,10.6,0,1,51
182,112,84.0,4.0,0,1,15
182,128,94.4,3.3,0,1,39
182,111,94.3,16.2,0,1,33
182,101,94.5,20.0,0,2,16
182,109,94.7,11.5,0,1,4
182,122,96.2,16.3,0,1,137
182,104,79.3,13.7,0,1,11
182,117,91.2,11.5,1,2,3
182,121,85.0,15.2,0,1,27
182,114,98.1,16.7,1,2,29
182,115,90.7,11.2,0,1,1
182,123,88.3,4.4,0,1,33
182,108,89.3,13.7,1,2,72
182,113,89.5,12.9,0,1,6
182,100,69.3,13.7,0,1,15
182,124,87.5,9.2,1,2,45
182,102,71.6,14.4,0,1,3
183,112,58.4,10.6,1,1,3
183,109,64.2,7.7,2,1,7
183,117,36.0,7.4,1,1,53
183,125,84.8,8.4,1,1,15
183,127,68.6,8.7,1,1,3
183,105,55.3,5.6,1,1,9
183,116,51.9,7.6,1,1,14
183,107,68.3,12.1,1,1,0
183,118,61.8,8.6,0,1,3
183,110,68.9,7.1,1,1,30
183,123,54.2,3.4,1,1,20
183,100,77.5,5.2,1,1,21
183,128,35.8,8.8,1,1,61
183,111,100.0,7.3,1,1,43
183,113,54.6,5.2,1,1,13
183,126,51.7,6.0,1,1,2
183,108,73.0,7.3,1,1,9
183,106,44.6,6.9,1,1,1
183,115,63.0,7.4,2,1,4
183,119,53.5,8.6,1,1,8
184,110,79.0,22.8,1,1,28
184,102,77.7,26.6,2,1,5
184,120,63.0,23.7,1,1,15
184,108,50.4,17.0,1,1,12
184,122,59.8,1.0,0,1,25
184,103,89.0,1.0,1,1,42
184,125,44.4,38.3,3,2,1
184,128,63.2,30.6,0,3,22
184,111,59.1,13.7,2,2,4
184,124,82.0,31.6,0,1,37
184,121,86.5,8.3,0,1,8
184,113,57.2,23.3,1,1,1
184,119,40.4,10.7,1,2,20
184,100,70.1,11.1,1,2,25
184,117,77.9,1.0,1,2,86
184,129,99.2,12.7,2,2,1
184,107,55.0,15.0,4,3,1
184,114,39.1,12.2,3,2,54
184,116,27.7,25.5,3,3,21
184,104,33.6,24.8,1,1,2
184,123,96.0,23.0,1,1,5
184,101,49.8,31.5,0,2,4
184,127,61.2,10.2,3,2,60
184,112,86.9,10.8,1,2,1
184,109,66.6,27.6,4,3,33
184,105,33.0,23.2,3,3,3
184,126,100.0,22.9,1,2,7
184,106,73.7,23.0,1,1,26
184,115,93.3,26.9,0,1,32
184,118,50.1,13.8,0,1,1
185,102,84.9,7.5,1,1,17
185,103,52.8,9.0,1,1,0
185,125,69.0,5.5,1,1,57
185,119,62.2,9.6,1,1,11
185,123,55.1,9.8,1,1,2
185,126,72.6,7.3,1,1,2
185,112,77.3,8.4,0,1,8
185,100,51.2,7.0,1,1,3
185,120,54.4,10.1,2,2,16
185,107,54.4,8.3,0,1,17
185,128,78.3,11.8,2,2,14
185,117,57.9,3.5,1,1,2
185,101,91.4,7.8,1,1,66
185,124,57.1,9.0,1,1,26
185,113,71.0,10.0,2,2,12
185,109,57.8,7.1,1,2,2
185,121,79.8,7.4,1,1,23
185,115,79.2,10.8,1,1,1
185,104,76.0,4.9,2,2,9
185,106,87.2,8.0,1,1,45
186,115,57.6,1.0,1,1,9
186,111,58.1,1.0,1,1,12
186,121,75.9,4.9,1,1,37
186,119,58.4,12.4,1,1,23
186,125,40.9,9.0,1,1,8
186,107,32.7,10.5,1,1,10
186,112,67.9,9.5,1,1,12
186,129,55.2,9.1,3,2,1
186,101,62.9,3.7,1,1,6
186,128,77.2,10.2,1,1,3
186,102,63.3,5.8,1,1,8
186,127,73.7,5.8,1,1,24
186,108,62.7,10.5,0,1,0
186,126,58.5,7.7,1,1,16
186,120,67.4,4.5,1,1,37
186,123,44.9,7.5,1,1,55
186,105,65.5,8.3,1,1,68
187,115,100.0,12.4,0,1,3
187,114,87.1,13.5,0,1,7
187,126,83.6,15.9,0,1,9
187,129,75.8,11.9,0,2,6
187,125,93.2,12.0,0,1,11
187,111,89.9,12.9,1,2,30
187,109,97.3,14.2,0,1,4
187,105,91.6,11.3,0,1,23
187,108,100.0,11.1,1,2,4
187,124,88.9,10.8,0,1,8
187,127,91.8,14.2,0,1,0
187,101,90.1,5.7,0,1,4
187,113,95.5,5.7,0,1,9
187,100,95.2,5.5,0,1,26
187,112,79.8,4.1,0,1,6
187,103,94.2,13.9,0,2,15
187,118,87.5,12.4,0,1,70
187,122,94.9,11.6,1,1,52
187,117,97.9,16.1,0,1,21
187,119,89.5,9.6,0,1,8
187,120,85.5,3.0,0,1,31
187,123,85.2,10.5,0,2,1
187,106,99.1,9.5,0,1,4
187,128,91.0,10.4,0,1,17
187,116,85.2,7.3,0,1,2
187,102,88.4,7.0,0,1,14
187,107,80.8,7.6,0,2,4
188,115,60.1,7.1,1,1,0
188,100,53.6,5.9,1,1,11
188,109,62.3,8.1,1,1,1
188,112,57.2,8.4,1,1,4
188,101,50.3,15.3,1,1,27
188,111,77.8,7.4,3,2,0
188,127,67.7,7.6,1,1,23
188,110,88.4,4.4,1,1,20
188,121,59.3,9.2,0,1,8
188,117,50.8,8.3,1,1,30
188,120,55.7,4.5,1,1,16
188,108,62.2,1.0,1,1,36
188,106,71.2,9.3,1,1,1
188,103,51.7,7.4,1,1,31
188,125,48.9,7.5,0,1,17
188,107,70.0,8.7,1,1,16
188,104,59.5,9.6,1,1,2
188,126,55.7,11.6,1,1,5
189,110,37.0,40.2,3,2,18
189,117,46.2,19.4,2,3,11
189,113,55.1,32.4,0,1,12
189,124,61.0,20.3,5,4,3
189,102,23.3,34.2,6,3,58
189,118,43.4,28.1,2,2,25
189,121,44.1,30.4,6,3,18
189,120,20.3,36.1,2,2,25
189,114,34.4,16.3,3,2,66
189,107,48.1,24.0,3,3,6
189,112,45.8,34.1,4,2,12
189,101,50.0,42.0,2,2,23
189,115,61.5,31.2,6,4,10
189,116,35.0,28.5,1,1,8
189,123,44.9,43.5,1,2,47
189,104,45.1,28.7,7,4,4
189,103,39.4,36.8,4,2,18
189,126,24.6,32.7,5,4,14
189,127,22.1,18.4,2,2,6
189,128,43.6,23.8,3,2,28
189,108,40.7,22.8,2,1,11
189,119,54.8,30.7,2,2,12
189,122,14.6,25.1,3,3,0
189,111,46.5,16.4,2,2,17
189,106,50.0,31.2,3,2,19
189,109,41.6,21.6,5,3,15
189,100,62.6,25.4,2,2,36
189,129,23.7,33.0,1,1,5
190,118,43.0,35.0,2,2,5
190,112,23.8,35.9,1,1,18
190,126,54.5,37.2,1,1,33
190,114,50.6,21.6,2,2,40
190,108,36.3,28.3,4,2,15
190,124,56.0,17.8,2,3,1
190,116,61.5,33.6,3,3,16
190,105,58.1,31.8,4,3,7
190,121,51.2,30.1,1,2,4
190,125,47.3,23.1,4,3,17
190,104,52.6,33.3,4,3,24
190,111,33.2,34.0,3,2,0
190,103,38.3,32.8,3,3,7
191,111,50.5,23.1,3,2,26
191,124,59.4,11.6,1,2,2
191,108,51.6,20.9,2,2,20
191,102,48.4,19.9,1,1,69
191,115,64.1,20.2,3,3,150
191,106,76.0,15.3,1,1,16
191,122,43.6,16.8,2,2,52
191,128,33.8,38.3,2,2,1
191,116,25.5,7.4,1,1,17
191,117,42.9,19.6,2,2,13
191,112,28.0,23.4,2,3,8
191,126,51.4,21.9,2,1,4
191,113,63.7,1.0,1,1,32
191,100,63.8,20.1,1,1,0
191,119,67.2,25.4,2,1,9
191,118,90.3,9.1,1,3,17
191,120,41.0,28.6,1,1,16
191,107,38.2,1.0,3,3,28
191,114,66.1,24.9,1,1,1
191,129,84.1,19.0,5,3,21
191,127,28.6,15.7,2,2,54
191,110,77.3,23.3,1,1,24
191,125,30.2,22.9,1,3,22
191,103,82.7,3.2,2,2,11
192,122,74.5,42.6,0,2,27
192,101,71.5,35.3,1,2,4
192,113,90.1,38.5,1,2,3
192,104,99.1,23.1,1,1,24
192,112,80.7,29.9,1,2,22
192,127,91.1,37.0,1,2,1
192,118,77.2,35.1,1,2,5
192,107,53.5,34.3,1,2,21
192,123,88.2,30.5,1,2,8
192,108,92.9,36.8,1,2,5
192,106,78.7,32.4,1,2,9
192,111,78.0,21.3,1,2,48
192,126,92.1,25.7,1,2,53
192,117,78.5,31.8,1,3,45
192,109,57.2,42.4,0,2,30
192,128,84.1,35.2,1,2,14
192,124,74.0,59.2,1,2,33
192,119,88.2,40.4,0,1,37
192,125,78.8,30.4,0,2,12
192,120,74.2,39.6,0,1,18
192,110,77.2,41.5,0,2,17
192,103,78.3,47.2,0,2,34
193,112,86.2,31.3,0,1,38
193,126,84.7,46.7,0,2,1
193,120,92.2,23.2,2,3,9
193,105,83.4,31.9,1,2,16
193,100,70.1,32.4,1,1,25
193,127,80.9,43.8,1,2,20
193,106,70.8,44.2,0,2,5
193,108,73.7,40.4,1,2,4
193,115,71.1,39.7,0,2,3
193,117,68.4,30.3,0,2,1
193,104,78.9,32.4,1,2,15
193,123,94.9,43.6,1,2,4
193,121,82.6,30.1,0,2,42
193,118,86.1,44.4,0,1,23
193,116,60.6,28.3,1,2,24
193,113,80.5,35.2,0,2,29
193,101,81.1,22.7,0,1,48
193,107,80.1,30.0,1,2,5
193,103,91.2,15.0,1,2,28
193,111,90.7,28.2,0,2,0
193,129,77.8,35.4,0,1,5
193,124,71.3,36.7,1,2,20
194,116,67.7,7.4,0,1,23
194,100,43.5,7.0,1,1,0
194,114,49.0,8.9,1,1,42
194,109,46.3,9.5,1,1,1
194,124,68.5,9.0,1,1,5
194,122,61.3,14.2,1,1,3
194,111,52.6,12.0,2,1,6
194,107,46.8,7.4,2,2,20
194,128,74.1,7.0,1,1,48
194,129,46.9,8.5,1,1,29
194,103,50.0,9.6,0,1,7
194,106,51.8,9.9,1,1,0
194,108,48.1,5.5,1,1,18
194,117,59.7,3.7,1,1,26
194,127,69.6,9.7,3,2,96
194,126,59.0,7.2,1,1,8
194,120,46.6,6.2,1,1,16
194,125,77.7,9.4,1,1,94
194,119,82.8,12.8,1,1,5
195,104,43.4,15.4,1,1,9
195,124,63.2,18.5,1,1,1
195,106,52.7,19.3,0,1,1
195,102,59.3,18.6,1,1,12
195,123,64.4,8.8,1,1,9
195,128,58.6,10.8,2,1,47
195,115,54.1,9.2,1,1,5
195,103,55.0,25.1,0,1,15
196,119,95.2,11.7,0,1,52
196,123,100.0,13.9,0,1,20
196,114,89.7,13.9,0,1,29
196,107,86.4,11.9,1,2,7
196,113,100.0,13.5,0,1,3
196,116,71.6,15.2,0,1,16
196,125,89.0,11.8,1,2,0
196,101,80.8,15.7,0,1,4
196,106,97.7,10.4,0,1,17
196,127,96.8,10.9,0,1,10
196,109,78.9,13.5,0,2,43
196,105,87.4,16.0,0,1,13
196,110,98.2,18.4,0,1,4
196,103,74.6,13.0,0,1,45
196,128,80.5,12.7,0,1,16
196,111,85.3,12.8,1,2,0
196,104,88.9,7.6,1,2,1
196,124,88.7,13.4,1,2,20
196,118,89.9,19.0,0,2,24
196,108,90.2,12.3,0,2,14
196,115,89.3,15.8,0,1,1
196,112,82.1,4.7,1,2,29
196,120,95.0,14.7,0,1,42
196,129,83.6,7.7,0,1,2
196,126,78.3,14.4,0,1,27
196,117,91.7,9.5,1,2,0
196,100,83.2,11.9,0,1,30
196,102,94.0,14.8,0,1,48
196,122,79.0,11.7,0,1,5
196,121,81.0,13.4,0,2,23
197,109,97.2,7.0,1,1,5
197,102,57.6,10.0,1,1,8
197,117,57.1,5.2,1,1,52
197,121,89.7,2.2,1,1,22
197,128,55.7,11.1,1,1,12
197,118,44.6,9.3,1,1,27
197,126,57.4,6.2,1,1,30
197,108,73.0,10.3,2,1,8
197,124,59.6,7.6,1,1,5
197,113,52.9,1.5,1,1,0
197,127,62.7,8.8,1,1,42
197,119,68.3,10.9,1,1,85
197,125,59.2,13.8,1,1,39
197,129,62.7,10.1,1,1,18
197,116,80.7,10.0,1,1,11
197,110,67.8,11.2,1,1,11
197,114,75.6,8.2,1,1,7
197,122,74.0,8.9,1,1,3
197,123,41.1,7.2,1,1,18
197,101,80.5,5.1,1,1,9
197,103,89.8,9.2,1,1,16
197,107,73.2,10.8,1,1,10
197,105,54.5,7.9,1,1,11
197,112,61.6,10.1,1,1,4
198,101,90.5,4.1,0,1,20
198,121,95.7,5.6,1,2,13
198,108,87.4,17.6,0,1,3
198,116,87.3,14.6,0,1,9
198,105,93.7,9.5,0,1,13
198,123,78.4,12.3,0,2,39
198,115,91.9,16.1,1,2,10
198,124,94.9,13.0,0,1,4
198,102,97.6,7.9,0,1,18
198,107,74.4,12.6,0,1,8
198,114,96.7,11.1,0,1,4
198,126,74.7,8.4,0,1,3
198,113,93.1,7.6,0,1,8
198,103,94.8,17.5,1,2,13
198,125,83.8,21.9,0,1,42
198,104,92.0,14.2,0,1,12
198,122,96.8,4.7,0,1,55
198,110,98.0,7.5,0,1,2
